game_id,player,trueskill_mu_after,trueskill_sigma_after,trueskill_conservative_after
155,FZ,34.466278838127195,1.3915998399617096,30.291479318242068
156,FZ,34.49651268862815,1.3901657435474342,30.326015457985847
157,FZ,34.59918978047942,1.384130907553239,30.4467970578197
162,FZ,34.62980186903146,1.382699463626274,30.48170347815264
163,FZ,34.36176076381434,1.3723118049373886,30.244825349002173
164,FZ,34.443647081124055,1.3674743581126514,30.3412240067861
165,FZ,34.322125832624444,1.3614599950557644,30.23774584745715
166,FZ,33.93133461830814,1.3510228870625762,29.878265957120412
167,FZ,33.93967980713748,1.3522351055494284,29.882974490489197
168,FZ,33.95120463627508,1.3530513375528461,29.89205062361654
169,FZ,34.08162416810945,1.3468965832099704,30.040934418479537
170,FZ,34.10934339657706,1.3460903377472686,30.071072383335256
173,FZ,34.12299297469391,1.3466381017191518,30.08307866953645
174,FZ,34.14171394243713,1.346587623237605,30.10195107272431
175,FZ,34.258933920910216,1.3406824607573704,30.236886538638103
179,FZ,34.040747827830224,1.3324720335920575,30.043331727054053
182,FZ,34.07279657584484,1.33132248981951,30.078829106386312
183,FZ,33.73458643749279,1.3216513108659114,29.769632504895053
184,FZ,33.543277814285176,1.3138724409956266,29.601660491298297
185,FZ,33.56851784354503,1.3133248423441666,29.62854331651253
187,FZ,33.45340111636606,1.3079955458955868,29.5294144786793
188,FZ,33.52808215418992,1.3042005702647563,29.615480443395647
189,FZ,33.54429509455141,1.3046046851710682,29.630481039038205
190,FZ,33.573893869365016,1.303755901754931,29.662626164100224
192,FZ,33.70277947957072,1.2979455888607485,29.808942712988475
193,FZ,33.531986131663956,1.2910323817430012,29.658888986434953
1,NS,27.973718551925604,7.785138858695782,4.618301975838257
2,NS,30.32691692968771,7.331802007484361,8.331510907234627
3,NS,32.92336689354568,6.889993482233442,12.253386446845358
5,NS,29.488016419405323,6.422551738450436,10.220361204054015
30,NS,31.738185953982065,5.8931462981097,14.058747059652962
31,NS,33.092925781274644,5.555092099766231,16.42764948197595
32,NS,29.8251015242138,5.063772021956672,14.633785458343784
34,NS,30.21518686443321,4.938737734231724,15.398973661738038
35,NS,28.494208666101443,4.648720896027186,14.548045978019886
36,NS,30.46792703424007,4.370831048426715,17.355433888959926
37,NS,29.81199475001338,4.223064118341216,17.142802394989733
38,NS,31.267332103999617,4.007820129578874,19.243871715262998
39,NS,32.06653602385259,3.864966627270711,20.47163614204046
41,NS,33.110684792777015,3.7101540941255706,21.980222510400303
42,NS,33.30573691298507,3.6567167374113128,22.33558670075113
47,NS,31.403934506562486,3.4699642026642925,20.99404189856961
48,NS,32.98601380958147,3.3172068557547774,23.03439324231714
49,NS,33.60357304834211,3.221167952623728,23.94006919047093
50,NS,32.37502511050453,3.0961396397580105,23.0866061912305
51,NS,32.5407858958424,3.05853598232161,23.365177948877566
52,NS,31.742299663309375,2.966565357186145,22.84260359175094
53,NS,30.80813266258179,2.8725038741193205,22.19062104022383
54,NS,29.644463115830572,2.7779284629258796,21.310677727052934
55,NS,29.86765014559845,2.7380810763463788,21.653406916559312
56,NS,29.070904247929963,2.661637281378077,21.085992403795732
57,NS,28.912859172678676,2.632312326861635,21.01592219209377
59,NS,28.539300187636766,2.583061575836224,20.790115460128092
60,NS,29.132127255973057,2.5235777494516136,21.561394007618215
61,NS,29.618237637773195,2.4706065320149397,22.206418041728377
62,NS,28.659368955686993,2.4132975111406294,21.419476422265106
63,NS,28.52921866591246,2.3927568347617787,21.350948161627123
64,NS,28.64939627438344,2.3738120346196205,21.52796017052458
65,NS,28.49052143118152,2.3511634209720076,21.4370311682655
67,NS,27.594293323321587,2.2974761769783076,20.701864792386665
68,NS,27.958643076675664,2.2593330835351235,21.180643826070295
69,NS,27.447799320646432,2.218637316823008,20.791887370177406
70,NS,27.82373420499283,2.184294230258499,21.270851514217334
71,NS,27.53622598214583,2.1533352865338418,21.076220122544306
72,NS,27.903320839322003,2.1192642156414294,21.545528192397715
73,NS,27.695829115297705,2.094887804537355,21.41116570168564
75,NS,27.844893766214433,2.075790947483439,21.61752092376412
76,NS,27.392295368444643,2.0415103959058003,21.26776418072724
77,NS,27.305913467105988,2.0292020636385275,21.218307276190405
78,NS,27.488692996009565,2.0093236598316984,21.46072201651447
79,NS,28.107977776173698,1.974970742790388,22.183065547802535
80,NS,28.50670629691567,1.9468086455627946,22.666280360227287
83,NS,28.578386701136687,1.937466369317303,22.765987593184775
84,NS,28.25632850344044,1.9132234132334782,22.516658263740005
85,NS,28.041641369330648,1.8927468040839988,22.363400957078653
86,NS,27.88897434550778,1.876407302580427,22.259752437766497
87,NS,27.704517979748086,1.859591654018183,22.125743017693537
89,NS,27.379888035642384,1.8368918668748564,21.869212435017815
90,NS,27.00598586357336,1.8123188854482966,21.56902920722847
91,NS,26.852586769961224,1.7980315637875548,21.45849207859856
92,NS,26.889208659322872,1.7937334757734196,21.508008232002613
94,NS,27.335746165524025,1.7688426503564616,22.02921821445464
95,NS,27.094671007911668,1.7502644966635588,21.84387751792099
97,NS,27.19845125827087,1.7398542755016282,21.978888431765988
98,NS,26.987442367017202,1.7240333817249975,21.815342221842208
99,NS,27.209851544305106,1.7076796110339814,22.086812711203162
100,NS,26.828050044990725,1.6871059374010402,21.766732232787604
137,NS,26.824115765706587,1.6882631494235503,21.759326317435935
138,NS,26.34868954341627,1.66921842414654,21.34103427097665
139,NS,25.688923673513546,1.648624094370704,20.743051390401433
140,NS,25.494392334666895,1.6343579140507933,20.591318592514515
141,NS,25.513713310353282,1.6332047832603749,20.614098960572157
142,NS,25.476155765186256,1.629937720112736,20.58634260484805
